Species,Sample,Image,Event,Tank,Treatment,size..mm.,Date,Month
Hydrobia,SF114,16,1,D3,NA,4.305662651,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.283253012,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,3.885301205,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,2.148313253,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,2.653493976,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.81313253,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.478433735,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.554457831,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,3.148072289,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.307108434,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,3.978554217,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.892048193,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,1.642891566,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,2.918915663,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,3.221807229,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,3.626385542,2022-04-25,April
Hydrobia,SF114,16,1,D3,NA,4.341445783,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.112048193,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.902771084,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.24626506,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.103975904,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.670240964,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.832048193,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.182891566,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.043373494,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.400481928,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.883614458,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.416987952,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.619638554,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.040361446,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.620963855,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.51746988,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.782289157,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.083614458,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.233012048,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.796144578,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.004337349,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.219759036,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.01373494,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,2.101807229,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.846626506,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.595421687,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,2.850361446,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.348313253,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,5.076024096,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.924457831,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.540120482,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.967710843,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.494939759,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.28373494,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.908915663,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.278433735,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,2.998313253,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.14373494,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,2.87373494,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.17939759,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.026987952,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.084457831,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.458915663,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,2.994096386,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,5.03746988,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,5.242048193,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.446626506,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.506626506,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.092650602,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.283373494,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.758795181,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.075060241,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.032409639,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,3.790361446,2022-04-25,April
Hydrobia,SF114,17,1,D3,NA,4.427349398,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.503373494,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.628313253,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.09686747,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.235421687,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.829879518,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.599759036,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.516626506,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.735783133,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.620963855,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.770361446,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.549156627,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.837349398,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.728674699,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.512891566,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.062891566,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.155662651,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.164939759,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.270963855,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.549156627,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.308433735,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.726987952,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.719156627,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.845301205,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.114578313,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.150843373,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.64060241,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.070963855,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.740843373,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.614819277,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.662650602,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.190240964,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,5.090481928,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.944096386,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.187590361,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.226144578,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.875060241,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.631807229,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,5.156385542,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.147228916,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.628313253,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.591204819,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.105180723,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.244698795,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.641686747,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.282771084,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.886626506,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.633493976,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.22,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.843373494,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.574698795,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.41686747,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.24313253,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.196987952,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.510843373,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,2.396024096,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,3.453493976,2022-04-25,April
Hydrobia,SF114,18,1,D3,NA,4.125903614,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,5.141084337,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.807108434,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.271566265,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,5.312409639,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,5.128915663,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.065421687,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.948674699,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.838072289,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.24373494,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.70746988,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.479277108,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.02626506,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.993012048,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.280963855,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.022891566,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.218433735,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.50686747,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.679277108,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.401445783,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.857228916,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.82313253,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.96253012,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.815180723,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.96060241,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.831445783,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.133975904,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.657831325,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.957831325,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.683012048,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.554698795,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.891807229,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.926144578,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.259638554,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.596024096,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.25686747,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.550361446,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.182048193,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.892168675,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.754819277,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.796024096,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,2.893975904,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.89253012,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.106506024,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.066385542,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.178313253,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.393975904,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.953855422,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.863493976,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.513855422,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.187108434,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.161807229,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.020240964,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.968072289,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.69060241,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,4.461927711,2022-04-25,April
Hydrobia,SF114,19,1,D3,NA,3.413253012,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.319277108,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.628915663,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.730240964,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.585301205,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.305060241,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,1.784578313,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.958313253,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.68686747,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.423253012,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.031445783,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.668554217,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.465903614,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,5.239638554,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.47373494,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.799518072,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.940240964,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.110843373,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.532891566,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.872048193,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.526987952,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.778674699,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.350361446,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.63939759,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.701325301,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.125542169,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.65373494,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.56253012,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.767228916,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.472289157,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.703373494,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.324216867,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.166506024,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.251686747,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.703373494,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.821807229,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.860722892,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.284337349,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.920361446,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.029036145,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.357590361,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.138554217,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.968433735,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.953855422,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.969156627,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.770120482,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.173012048,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.44746988,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.726746988,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.333614458,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.103975904,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.231325301,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.890240964,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.229759036,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.518795181,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.645060241,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,3.979518072,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.225180723,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.594698795,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.841084337,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.247228916,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,4.456746988,2022-04-25,April
Hydrobia,SF114,20,1,D3,NA,2.229036145,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.642409639,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.034096386,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.614698795,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.011204819,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.452891566,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.18253012,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.252409639,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.16253012,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.825783133,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.082168675,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.482168675,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.070481928,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.567951807,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.106626506,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.667710843,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.565060241,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.394698795,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,1.862289157,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.179518072,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.033373494,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.551084337,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.293855422,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.471927711,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.301807229,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.893975904,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.964819277,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.957710843,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.85373494,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.794578313,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.496506024,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.836987952,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.37686747,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.044216867,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.00253012,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.221807229,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.232650602,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,1.724216867,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.401445783,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.428433735,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,1.658674699,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,1.843253012,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.725060241,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.751445783,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.514819277,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.364337349,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.230361446,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.914096386,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.486024096,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.895903614,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.450481928,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.485662651,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.159156627,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.416024096,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.213253012,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.327590361,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.231445783,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,4.120361446,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.672891566,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.222650602,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.922289157,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.316987952,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.171204819,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.228674699,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,1.67939759,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.028433735,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.573855422,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.519879518,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.338554217,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.708192771,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,1.706987952,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.463975904,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,3.558674699,2022-04-25,April
Hydrobia,SF114,21,1,D3,NA,2.693493976,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.683373494,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.894578313,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.210481928,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.065180723,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.77626506,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.836987952,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.70373494,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.570963855,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.351325301,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.618674699,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,1.564216867,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.51060241,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.149156627,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.406024096,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.711807229,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.656987952,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.019759036,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.010481928,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.311686747,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.706385542,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,1.659638554,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.727951807,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.050722892,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.36626506,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.695421687,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.322771084,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.801566265,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.214337349,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,1.916385542,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.413855422,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.48,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.738674699,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,1.614096386,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.948192771,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,5.434457831,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.212891566,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.768795181,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,1.863253012,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.385783133,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.594457831,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.388192771,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.501927711,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.399879518,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.359277108,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.720722892,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.044337349,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.235662651,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.900481928,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.951204819,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.982048193,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.462891566,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.61253012,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.106626506,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.807349398,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.48,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.154819277,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.690722892,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.91746988,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.582891566,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.737590361,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.448795181,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,2.747228916,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.21373494,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.576385542,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.349638554,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,3.24313253,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.647108434,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.820361446,2022-04-25,April
Hydrobia,SF114,22,1,D3,NA,4.501084337,2022-04-25,April
